,Company,Country,Ticker,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Gender Equality Funds: Has Equileap gender equality score,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Weapons Free Funds: Military contractors screen,Weapons Free Funds: Nuclear weapons screen,Weapons Free Funds: Controversial weapons screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Beta Value,Company_Name,Industry (Exiobase),Total Environmental Cost,Biodiversity,Abiotic Resources,SDG 1.5,SDG 2.1,SDG 2.2,SDG 2.3,SDG 2.4,SDG 3.3,SDG 3.4,SDG 3.9,SDG 6,SDG 12.2,SDG 14.1,SDG 14.2,SDG 14.3,SDG 14.c,SDG 15.1,SDG 15.2,SDG 15.5,Environmental Index
4235,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP,Computer and related activities (72),0.880238658,0.995741783,0.999991933,0.884788092,0.995740685,0.995736601,0.88239143,0.88239143,0.995774962,0.058829311,0.999969759,0.608959558,0.999991933,0.999900769,0.999783824,0.995973934,0.999901804,0.020778875,0.020778875,0.893032719,0.21
4236,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP,Computer and related activities (72),0.88022781,0.995728081,0.99999131,0.884776467,0.995727419,0.995723329,0.882379898,0.882379898,0.995761675,0.058833235,0.99996739,0.608959503,0.99999131,0.99989568,0.999768383,0.995961054,0.9998954,0.020785827,0.020785827,0.893020926,0.2
4237,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP, Computer and related activities (72) ,0.880224189,0.995722284,0.999990563,0.884772703,0.995721867,0.995717779,0.882376085,0.882376085,0.99575601,0.058837946,0.999964546,0.608959485,0.999990563,0.999885502,0.9997375,0.995955613,0.999884727,0.020794135,0.020794135,0.893017337,0.21
4238,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP, Computer and related activities (72) ,0.880230357,0.995729135,0.999990584,0.884779386,0.995728716,0.995724634,0.882382669,0.882382669,0.995762805,0.058837819,0.99996464,0.608959517,0.999990584,0.999885502,0.9997375,0.995962143,0.999884727,0.020793966,0.020793966,0.893024002,0.22
4239,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP, Computer and related activities (72) ,0.880219143,0.995719122,0.999991558,0.884767015,0.995718369,0.995714267,0.882370632,0.882370632,0.995752754,0.058831677,0.999968338,0.608959458,0.999991558,0.999898224,0.999768383,0.99595271,0.999897535,0.020783114,0.020783114,0.893011697,0.19
4240,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP, Computer and related activities (72) ,0.880222507,0.995722284,0.999991259,0.884770728,0.995721459,0.995717364,0.882374246,0.882374246,0.995755754,0.058833561,0.9999672,0.608959476,0.999991259,0.999893135,0.999752942,0.995955431,0.999893266,0.020786505,0.020786505,0.893015286,0.2
4241,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP, Computer and related activities (72) ,0.880231634,0.995732297,0.999991132,0.884780651,0.995731264,0.995727179,0.882383991,0.882383991,0.995765449,0.058834368,0.999966726,0.608959523,0.999991132,0.999893135,0.999752942,0.995964682,0.999893266,0.020787862,0.020787862,0.893025028,0.21
4242,Teradata Corp,United States,TDC,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.012,TERADATA CORP, Computer and related activities (72) ,0.880234236,0.995740202,0.999993243,0.884783013,0.995738529,0.995734431,0.882386615,0.882386615,0.995773104,0.058821061,0.999974689,0.608959534,0.999993243,0.999918579,0.999814706,0.995972301,0.999918882,0.020764292,0.020764292,0.893028104,0.18
4243,Terra Energy & Res Tech,United States,ACTG,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,COGNIZANT TECH SOLUTIONS,Computer and related activities (72),0.878815122,0.994134939,0.999949398,0.883321438,0.994150081,0.994144867,0.880942013,0.880942013,0.994188727,0.059097173,0.999809646,0.608892853,0.999949398,0.999386801,0.998610296,0.994456744,0.999387345,0.021253997,0.021253997,0.891574494,0.11
4244,Terra Energy & Res Tech,United States,ACTG,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,COGNIZANT TECH SOLUTIONS, Computer and related activities (72) ,0.878620246,0.994099103,0.999953581,0.883161721,0.994119326,0.994114013,0.880784094,0.880784094,0.994170878,0.058578541,0.999825382,0.608858751,0.999953581,1.0,0.998733825,0.994440781,1.0,0.020653735,0.020653735,0.891414519,0.03
4245,Terra Energy & Res Tech,United States,ACTG,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,COGNIZANT TECH SOLUTIONS, Computer and related activities (72) ,0.879064633,0.994484345,0.999964548,0.883624485,0.994493376,0.994488346,0.88124241,0.88124241,0.994532353,0.059001761,0.999866714,0.608862588,0.999964548,0.999569998,0.999027207,0.994786158,0.999570928,0.02108477,0.02108477,0.891877009,0.09
4246,Terra Energy & Res Tech,United States,ACTG,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,COGNIZANT TECH SOLUTIONS, Computer and related activities (72) ,0.879191813,0.99455918,0.999972207,0.883677765,0.994565218,0.994560183,0.881295933,0.881295933,0.994605222,0.058953545,0.999895533,0.60893625,0.999972207,0.99966414,0.999243383,0.99485672,0.99966272,0.02099931,0.02099931,0.891930846,0.08
4247,Terra Energy & Res Tech,United States,ACTG,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,COGNIZANT TECH SOLUTIONS, Computer and related activities (72) ,0.87915367,0.994618732,0.999975857,0.883726558,0.994623276,0.994618262,0.881344476,0.881344476,0.994663569,0.058930558,0.999909278,0.608855994,0.999975857,0.999707395,0.99933603,0.994912772,0.999707548,0.020958444,0.020958444,0.891980069,0.07
4248,Terra Energy & Res Tech,United States,ACTG,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,COGNIZANT TECH SOLUTIONS, Computer and related activities (72) ,0.879211278,0.994699891,0.999976971,0.88380337,0.994704022,0.994699075,0.881420226,0.881420226,0.99474387,0.058923533,0.99991345,0.608843441,0.999976971,0.999720117,0.999366913,0.994989502,0.999720356,0.020946066,0.020946066,0.892055954,0.07
4249,Terra Energy & Res Tech,United States,ACTG,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,COGNIZANT TECH SOLUTIONS, Computer and related activities (72) ,0.879248833,0.994677756,0.999983936,0.883762971,0.994678927,0.994673887,0.881381467,0.881381467,0.994720474,0.058879675,0.999939614,0.608913699,0.999983936,0.999804082,0.999552207,0.994968097,0.999805744,0.020868236,0.020868236,0.892017499,0.05
4250,Tetra Tech Inc,United States,TTEK,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.947,TETRA TECH INC,Real estate activities (70),0.880133539,0.99563849,0.999993706,0.884683457,0.995640953,0.995636739,0.882288975,0.882288975,0.995676702,0.058750403,0.999983695,0.608959061,0.999993706,0.999910946,0.999521324,0.995880334,0.999910343,0.020725801,0.020725801,0.892930171,0.17
4251,Tetra Tech Inc,United States,TTEK,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.947,TETRA TECH INC,Real estate activities (70),0.880148914,0.995655881,0.999994205,0.884699249,0.995657963,0.995653762,0.882304562,0.882304562,0.995693656,0.058752611,0.999985022,0.608959136,0.999994205,0.999918579,0.999552207,0.995896478,0.999918882,0.020722748,0.020722748,0.892946066,0.17
4252,Tetra Tech Inc,United States,TTEK,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.947,TETRA TECH INC,Real estate activities (70),0.880086753,0.995587897,0.999994646,0.884631079,0.995589408,0.995585136,0.882237521,0.882237521,0.995625757,0.058754561,0.99998616,0.608958812,0.999994646,0.999923668,0.999583089,0.995831901,0.999925286,0.020720205,0.020720205,0.892878385,0.12
4253,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.86934746,0.980641452,0.998957932,0.872900607,0.980803659,0.980808674,0.870356633,0.870356633,0.980709198,0.068676846,0.99847385,0.608903394,0.998957932,0.985578379,0.98809487,0.981579862,0.985578062,0.034784971,0.034784971,0.881263344,0.02
4254,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.837105593,0.951838938,0.995052445,0.842500999,0.955413339,0.955397965,0.840188812,0.840188812,0.956075657,0.023006547,0.962396837,0.608754558,0.995052445,0.999267215,0.81289954,0.957986332,0.999265668,0.008123875,0.008123875,0.850448338,0.16
4255,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.867443182,0.980157659,0.998940353,0.872003895,0.980380469,0.980390028,0.869392364,0.869392364,0.980340536,0.066504842,0.998448065,0.607946399,0.998940353,0.987677503,0.987894135,0.981231946,0.987676458,0.032715765,0.032715765,0.880365028,0.02
4256,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.832716126,0.947723014,0.994666406,0.83851294,0.951576479,0.951559555,0.836218101,0.836218101,0.952294656,0.020166613,0.95946275,0.608363612,0.994666406,0.99926467,0.798292208,0.954370944,0.999265668,0.007087831,0.007087831,0.846444371,0.16
4257,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.864096431,0.978955556,0.999035608,0.871175362,0.97927683,0.97930964,0.868218275,0.868218275,0.979239618,0.066712562,0.998587607,0.60555452,0.999035608,0.985898972,0.988975016,0.980182937,0.985898265,0.03447721,0.03447721,0.879557979,0.01
4258,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.838423166,0.955574891,0.994881381,0.846129029,0.959283016,0.959272369,0.843737904,0.843737904,0.959930559,0.021430416,0.961096686,0.606971201,0.994881381,0.999628519,0.806429696,0.96165251,0.999628565,0.00730657,0.00730657,0.854008786,0.17
4259,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.866346497,0.979102064,0.999194999,0.871637965,0.978908265,0.978946177,0.868706035,0.868706035,0.978795747,0.068383142,0.998821094,0.607464784,0.999194999,0.986290809,0.990781631,0.978417236,0.986291047,0.034107388,0.034107388,0.879620533,0.05
4260,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.841942699,0.958889765,0.995334197,0.849358618,0.962266459,0.962256161,0.846970691,0.846970691,0.962857169,0.024934185,0.964538225,0.607136866,0.995334197,0.999435145,0.823553936,0.96445561,0.999434308,0.008714641,0.008714641,0.857273898,0.17
4261,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.819642198,0.934749155,0.99545916,0.825654139,0.938003604,0.937968951,0.823659026,0.823659026,0.938785646,0.026110938,0.965488004,0.60649796,0.99545916,0.999145084,0.828278929,0.941525443,0.999146126,0.009334571,0.009334571,0.8338459,0.11
4262,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.867403045,0.98024567,0.998957836,0.871260854,0.97988013,0.979889038,0.868788356,0.868788356,0.979866849,0.063380368,0.99847366,0.60889553,0.998957836,0.994427779,0.988079429,0.979041598,0.994426335,0.026068804,0.026068804,0.87907293,0.07
4263,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.828735248,0.944940417,0.995554302,0.835679183,0.94813443,0.94810912,0.833536194,0.833536194,0.94882333,0.026882536,0.966211122,0.606319998,0.995554302,0.999063663,0.831876718,0.951090775,0.999065008,0.009670311,0.009670311,0.843777624,0.12
4264,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.863117665,0.976217228,0.999228403,0.866903343,0.976017077,0.976028938,0.864363875,0.864363875,0.976097124,0.061560631,0.99887001,0.608606804,0.999228403,0.995608377,0.991183101,0.975911806,0.995606816,0.024934751,0.024934751,0.874913091,0.05
4265,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.826155449,0.940569948,0.997459307,0.831145111,0.942354958,0.942313216,0.829302709,0.829302709,0.942970572,0.041166724,0.980689781,0.606297649,0.997459307,0.998768514,0.9039097,0.945577086,0.998768286,0.01507724,0.01507724,0.839585483,0.07
4266,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.868548722,0.981703371,0.99916018,0.872735446,0.981508331,0.981534576,0.869981167,0.869981167,0.981505872,0.062831118,0.998770093,0.60871167,0.99916018,0.993644106,0.990395602,0.980946611,0.99364504,0.026861013,0.026861013,0.880651136,0.06
4267,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.823767827,0.938600522,0.996682094,0.829345625,0.940952099,0.940913406,0.827439437,0.827439437,0.941624929,0.035521125,0.97478274,0.606213987,0.996682094,0.998689637,0.874525185,0.944265236,0.998689303,0.01306823,0.01306823,0.83768579,0.08
4268,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC," Extraction of crude petroleum and services related to crude oil extraction, excluding surveying ",0.86758014,0.981186377,0.999351013,0.871528282,0.981514981,0.981542714,0.868654185,0.868654185,0.981634246,0.059625609,0.999049557,0.608716738,0.999351013,0.994918847,0.992572805,0.982482847,0.994919448,0.025624204,0.025624204,0.879888182,0.01
4269,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.8216563,0.936841373,0.997531329,0.82747534,0.938567605,0.938521764,0.825700286,0.825700286,0.939209825,0.041735421,0.981237238,0.605152505,0.997531329,0.998732892,0.906642784,0.941992898,0.998731997,0.015307171,0.015307171,0.835965556,0.06
4270,Texas Gulf Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY, Production of electricity nec ,0.810509751,0.924836681,0.997785649,0.81566467,0.926360478,0.9263013,0.814108372,0.814108372,0.927086635,0.043765253,0.983170166,0.604645016,0.997785649,0.998554785,0.916262623,0.930450903,0.998554818,0.016165341,0.016165341,0.824322315,0.04
4271,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.865651834,0.982059628,0.992975148,0.871387921,0.982159221,0.98214222,0.869195685,0.869195685,0.982314216,0.057626116,0.872407552,0.606975203,0.992975148,0.999788815,0.992433835,0.983100316,0.999790801,0.020347331,0.020347331,0.879744103,0.02
4272,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.865989799,0.980405353,0.992290879,0.870143112,0.980508943,0.980493484,0.86792863,0.86792863,0.980643366,0.058960311,0.859979181,0.60839107,0.992290879,0.997908509,0.991692659,0.981501862,0.997908008,0.022146928,0.022146928,0.878518148,0.06
4273,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.865157244,0.979393499,0.992692842,0.869123644,0.979489317,0.979472677,0.866928086,0.866928086,0.979633944,0.058950823,0.867280034,0.608478451,0.992692842,0.998017918,0.992140453,0.980543369,0.998016877,0.022070793,0.022070793,0.877511132,0.06
4274,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC,Manufacture of electrical machinery and apparatus n.e.c. (31),0.864946053,0.979519981,0.993469913,0.868891714,0.979608,0.979588523,0.86673937,0.86673937,0.979783543,0.057737585,0.881393911,0.608479362,0.993469913,0.99976846,0.992974275,0.98069302,0.999767319,0.020408205,0.020408205,0.877277323,0.02
4275,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.864980138,0.97944093,0.99371907,0.86881389,0.979525022,0.979505504,0.866662348,0.866662348,0.979700929,0.057786129,0.885919369,0.608572865,0.99371907,0.999763371,0.993236775,0.98061629,0.99976305,0.020432622,0.020432622,0.877201951,0.02
4276,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.865336485,0.979536318,0.994203805,0.869174056,0.97960821,0.979590989,0.866987867,0.866987867,0.979757783,0.058915158,0.89472362,0.608564134,0.994203805,0.998427565,0.993761774,0.980672704,0.998426737,0.021785075,0.021785075,0.87756702,0.05
4277,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.866648354,0.980041718,0.995009574,0.869622886,0.980101066,0.980083954,0.867434983,0.867434983,0.980249646,0.058896138,0.90935879,0.609405506,0.995009574,0.998646383,0.994626478,0.981147234,0.998646609,0.021632636,0.021632636,0.878014127,0.04
4278,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.864766374,0.979380851,0.994639928,0.868757561,0.979448514,0.979428869,0.866608391,0.866608391,0.979623162,0.05799417,0.902644925,0.6083872,0.994639928,0.999725206,0.994225008,0.980548811,0.999724626,0.020541144,0.020541144,0.87715119,0.02
4279,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.8648097,0.98010654,0.993505492,0.869478147,0.980193721,0.980174768,0.867317369,0.867317369,0.980363201,0.057789353,0.882040147,0.607829746,0.993505492,0.999720117,0.993005157,0.98124555,0.999720356,0.020458227,0.020458227,0.877858255,0.02
4280,Texas Instruments Inc,United States,TXN,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.033,TEXAS INSTRUMENTS INC, Manufacture of electrical machinery and apparatus n.e.c. (31) ,0.867240256,0.982477544,0.993494128,0.871802486,0.982567682,0.982551033,0.869604783,0.869604783,0.982717879,0.0577548,0.881833773,0.608117115,0.993494128,0.999758283,0.992989716,0.983488683,0.999756646,0.020420244,0.020420244,0.880156857,0.03
4281,Texhoma Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.86934746,0.980641452,0.998957932,0.872900607,0.980803659,0.980808674,0.870356633,0.870356633,0.980709198,0.068676846,0.99847385,0.608903394,0.998957932,0.985578379,0.98809487,0.981579862,0.985578062,0.034784971,0.034784971,0.881263344,0.02
4282,Texhoma Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.837105593,0.951838938,0.995052445,0.842500999,0.955413339,0.955397965,0.840188812,0.840188812,0.956075657,0.023006547,0.962396837,0.608754558,0.995052445,0.999267215,0.81289954,0.957986332,0.999265668,0.008123875,0.008123875,0.850448338,0.16
4283,Texhoma Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,NOBLE ENERGY INC,"Extraction of crude petroleum and services related to crude oil extraction, excluding surveying",0.867443182,0.980157659,0.998940353,0.872003895,0.980380469,0.980390028,0.869392364,0.869392364,0.980340536,0.066504842,0.998448065,0.607946399,0.998940353,0.987677503,0.987894135,0.981231946,0.987676458,0.032715765,0.032715765,0.880365028,0.02
4284,Texhoma Energy Inc,United States,ADSE,0,1,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287,SEMPRA ENERGY,Production of electricity nec,0.832716126,0.947723014,0.994666406,0.83851294,0.951576479,0.951559555,0.836218101,0.836218101,0.952294656,0.020166613,0.95946275,0.608363612,0.994666406,0.99926467,0.798292208,0.954370944,0.999265668,0.007087831,0.007087831,0.846444371,0.16
